country_id,country,iso_codes,population_scope_codes,scenario_year,scenario_gdp_scaling,vanilla_population,proposed_population,population_scale,population_delta_percent,population_manual_review,population_geography_note,vanilla_json_initial_gdp,vanilla_effective_gdp,vanilla_gdp_per_capita,nominal_gdp_per_capita_after_scenario_scaling,ppp_gdp_per_capita_after_scenario_scaling,lower_bound_gdp_per_capita,upper_bound_gdp_per_capita,proposed_gdp_per_capita,decision,proposed_effective_gdp_after_scenario_scaling,proposed_json_initial_gdp,population_method,nominal_method,ppp_method,review_flag,un_wpp_source_url,imf_source_url,world_bank_source_url
SWA,Namibia,NAM,NAM,2022,1,2648453,2889662,1.091075431582135,9.107543158213494,yes — reviewed,"Single-country game territory and UN country/area boundary align. The difference is an updated historical estimate/projection vintage, not a geographic-scope mismatch; accept the UN WPP value for a consistent source vintage.",23863840000,23863840000,9010,4348,10661,4348,10661,9010,kept_vanilla,26037249527,26037249527,NAM: UN WPP 2024 Medium exact 2022,NAM: IMF exact 2022,NAM: IMF exact 2022,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
SWA,Namibia,NAM,NAM,2026,0.87,3153246,3153246,1,0,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,33200640000,28884556800,9160,4777,10857,4777,10857,9160,kept_vanilla,28884556800,33200640000,NAM: UN WPP 2024 Medium exact 2026,NAM: IMF exact 2026,NAM: IMF exact 2026,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
HYS,Nepal,NPL,NPL,2003,1.59,25688758,25688758,1,0,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,24984210526,39724894736,1546,447,2644,447,2644,1546,kept_vanilla,39724894736,24984210526,NPL: UN WPP 2024 Medium exact 2003,NPL: IMF exact 2003,NPL: IMF exact 2003,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
HYS,Nepal,NPL,NPL,2022,1,30407421,29715436,0.9772428908061621,-2.2757109193837888,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,121616000000,121616000000,4000,1386,5102,1386,5102,4000,kept_vanilla,118848371408,118848371408,NPL: UN WPP 2024 Medium exact 2022,NPL: IMF exact 2022,NPL: IMF exact 2022,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
HYS,Nepal,NPL,NPL,2026,0.87,29629410,29629410,1,0,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,158963200000,138297984000,4668,1346,5698,1346,5698,4668,kept_vanilla,138297984000,158963200000,NPL: UN WPP 2024 Medium exact 2026,NPL: IMF exact 2026,NPL: IMF exact 2026,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
NET,Netherlands,NLD,NLD+ABW+CUW+SXM+BES,2003,1.59,16856460,16654103,0.987995284893744,-1.2004715106256003,no,"Added Aruba, Curaçao, Sint Maarten, and the Caribbean Netherlands because the game includes a Dutch Caribbean region; the 2026 total matches vanilla within two people.",352013450292,559701385964,33204,56057,58146,56057,58146,56057,clamped_to_nominal,933573873176,587153379356,NLD: UN WPP 2024 Medium exact 2003; ABW: UN WPP 2024 Medium exact 2003; CUW: UN WPP 2024 Medium exact 2003; SXM: UN WPP 2024 Medium exact 2003; BES: UN WPP 2024 Medium exact 2003,"NLD: IMF exact 2003; ABW: World Bank exact 2003; CUW: World Bank exact 2003; SXM: peer-growth inference from World Bank 2009; Latin America & Caribbean ; High income median 3.20%/yr (15 peers, capped at ±8%); BES: nominal GDP/c inferred from global available-country peers median level (210 peers)","NLD: IMF exact 2003; ABW: World Bank exact 2003; CUW: World Bank exact 2003; SXM: peer-growth inference from World Bank 2009; Latin America & Caribbean ; High income median 2.57%/yr (14 peers, capped at ±8%); BES: PPP inferred from filled nominal GDP using global available-country peers median PPP/nominal ratio 2.577 (199 peers)",inferred+secondary_source,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
NET,Netherlands,NLD,NLD+ABW+CUW+SXM+BES,2022,1,17566765,18268314,1.039936152160059,3.993615216005897,no,"Added Aruba, Curaçao, Sint Maarten, and the Caribbean Netherlands because the game includes a Dutch Caribbean region; the 2026 total matches vanilla within two people.",1057544400000,1057544400000,60201,57782,75460,57782,75460,60201,kept_vanilla,1099778654074,1099778654074,NLD: UN WPP 2024 Medium exact 2022; ABW: UN WPP 2024 Medium exact 2022; CUW: UN WPP 2024 Medium exact 2022; SXM: UN WPP 2024 Medium exact 2022; BES: UN WPP 2024 Medium exact 2022,NLD: IMF exact 2022; ABW: World Bank exact 2022; CUW: World Bank exact 2022; SXM: World Bank exact 2022; BES: nominal GDP/c inferred from global available-country peers median level (211 peers),NLD: IMF exact 2022; ABW: World Bank exact 2022; CUW: World Bank exact 2022; SXM: World Bank exact 2022; BES: PPP inferred from filled nominal GDP using global available-country peers median PPP/nominal ratio 2.283 (203 peers),inferred+secondary_source,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
NET,Netherlands,NLD,NLD+ABW+CUW+SXM+BES,2026,0.87,18818741,18818739,0.9999998937229648,-0.000010627703517229747,no,"Added Aruba, Curaçao, Sint Maarten, and the Caribbean Netherlands because the game includes a Dutch Caribbean region; the 2026 total matches vanilla within two people.",1334663440000,1161157192800,61702,67576,74364,67576,74364,67576,clamped_to_nominal,1271697946210,1461721777253,NLD: UN WPP 2024 Medium exact 2026; ABW: UN WPP 2024 Medium exact 2026; CUW: UN WPP 2024 Medium exact 2026; SXM: UN WPP 2024 Medium exact 2026; BES: UN WPP 2024 Medium exact 2026,"NLD: IMF exact 2026; ABW: peer-growth inference from World Bank 2024; Latin America & Caribbean ; High income median 4.29%/yr (9 peers, capped at ±8%); CUW: peer-growth inference from World Bank 2024; Latin America & Caribbean ; High income median 4.29%/yr (9 peers, capped at ±8%); SXM: peer-growth inference from World Bank 2025; Latin America & Caribbean ; High income median 6.09%/yr (9 peers, capped at ±8%); BES: nominal GDP/c inferred from global available-country peers median level (177 peers)","NLD: IMF exact 2026; ABW: peer-growth inference from World Bank 2024; Latin America & Caribbean ; High income median 2.89%/yr (9 peers, capped at ±8%); CUW: peer-growth inference from World Bank 2024; Latin America & Caribbean ; High income median 2.89%/yr (9 peers, capped at ±8%); SXM: peer-growth inference from World Bank 2025; Latin America & Caribbean ; High income median 4.12%/yr (9 peers, capped at ±8%); BES: PPP inferred from filled nominal GDP using global available-country peers median PPP/nominal ratio 2.285 (177 peers)",inferred,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
NZL,New Zealand,NZL,NZL,2003,1.59,4022586,4022586,1,0,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,63326900585,100689771930,25031,32573,42811,32573,42811,32573,clamped_to_nominal,131028837660,82408074000,NZL: UN WPP 2024 Medium exact 2003,NZL: IMF exact 2003,NZL: IMF exact 2003,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
NZL,New Zealand,NZL,NZL,2022,1,4912945,5131734,1.0445331669701168,4.453316697011678,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,228907360000,228907360000,46593,47774,51929,47774,51929,47774,clamped_to_nominal,245165136000,245165136000,NZL: UN WPP 2024 Medium exact 2022,NZL: IMF exact 2022,NZL: IMF exact 2022,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
NZL,New Zealand,NZL,NZL,2026,0.87,5291992,5287479,0.9991472020365866,-0.08527979634134208,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,263061920000,228863870400,43247,45847,51385,45847,51385,45847,clamped_to_nominal,242413722810,278636463000,NZL: UN WPP 2024 Medium exact 2026,NZL: IMF exact 2026,NZL: IMF exact 2026,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
NIC,Nicaragua,NIC,NIC,2003,1.59,5210963,5210963,1,0,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,9916959064,15767964912,3026,1624,5174,1624,5174,3026,kept_vanilla,15767964912,9916959064,NIC: UN WPP 2024 Medium exact 2003,NIC: IMF exact 2003,NIC: IMF exact 2003,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
NIC,Nicaragua,NIC,NIC,2022,1,6802629,6730654,0.9894195317722017,-1.0580468227798345,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,41146160000,41146160000,6049,2323,7795,2323,7795,6049,kept_vanilla,40710814361,40710814361,NIC: UN WPP 2024 Medium exact 2022,NIC: IMF exact 2022,NIC: IMF exact 2022,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
NIC,Nicaragua,NIC,NIC,2026,0.87,7097329,7097329,1,0,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,56152800000,48852936000,6883,2970,8521,2970,8521,6883,kept_vanilla,48852936000,56152800000,NIC: UN WPP 2024 Medium exact 2026,NIC: IMF exact 2026,NIC: IMF exact 2026,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
NER,Niger,NER,NER,2003,1.59,12796984,12796984,1,0,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,5640350877,8968157894,701,420,1198,420,1198,701,kept_vanilla,8968157894,5640350877,NER: UN WPP 2024 Medium exact 2003,NER: IMF exact 2003,NER: IMF exact 2003,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
NER,Niger,NER,NER,2022,1,26388198,25311973,0.9592156690653906,-4.0784330934609425,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,32932240000,32932240000,1248,611,1839,611,1839,1248,kept_vanilla,31589120625,31589120625,NER: UN WPP 2024 Medium exact 2022,NER: IMF exact 2022,NER: IMF exact 2022,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
NER,Niger,NER,NER,2026,0.87,28814878,28814878,1,0,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,53710800000,46728396000,1622,749,2036,749,2036,1622,kept_vanilla,46728396000,53710800000,NER: UN WPP 2024 Medium exact 2026,NER: IMF exact 2026,NER: IMF exact 2026,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
NGA,Nigeria,NGA,NGA,2003,1.59,137202644,137202644,1,0,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,206470760234,328288508772,2393,1680,5762,1680,5762,2393,kept_vanilla,328288508772,206470760234,NGA: UN WPP 2024 Medium exact 2003,NGA: IMF exact 2003,NGA: IMF exact 2003,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
NGA,Nigeria,NGA,NGA,2022,1,218431826,223150896,1.0216043151147765,2.160431511477645,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,1116311680000,1116311680000,5111,2893,8304,2893,8304,5111,kept_vanilla,1140428829301,1140428829301,NGA: UN WPP 2024 Medium exact 2022,NGA: IMF exact 2022,NGA: IMF exact 2022,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
NGA,Nigeria,NGA,NGA,2026,0.87,242431832,242431832,1,0,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,1394763040000,1213443844800,5005,1354,8700,1354,8700,5005,kept_vanilla,1213443844800,1394763040000,NGA: UN WPP 2024 Medium exact 2026,NGA: IMF exact 2026,NGA: IMF exact 2026,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
PRK,North Korea,PRK,PRK,2003,1.59,24090380,24090380,1,0,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,29580000000,47032200000,1952,3825,8168,3825,8168,3825,clamped_to_nominal,92136163207,57947272457,PRK: UN WPP 2024 Medium exact 2003,PRK: nominal GDP/c inferred from East Asia & Pacific median level (36 peers),PRK: PPP inferred from filled nominal GDP using East Asia & Pacific median PPP/nominal ratio 2.136 (31 peers),inferred,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
PRK,North Korea,PRK,PRK,2022,1,26022467,26328845,1.0117735954857778,1.1773595485777832,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,40595048601,40595048601,1560,6683,10579,6683,10579,6683,clamped_to_nominal,175951330296,175951330296,PRK: UN WPP 2024 Medium exact 2022,PRK: nominal GDP/c inferred from East Asia & Pacific median level (36 peers),PRK: PPP inferred from filled nominal GDP using East Asia & Pacific median PPP/nominal ratio 1.583 (31 peers),inferred,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
PRK,North Korea,PRK,PRK,2026,0.87,26633691,26633691,1,0,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,39941985600,34749527472,1305,5430,11535,5430,11535,5430,clamped_to_nominal,144622634151,166232912817,PRK: UN WPP 2024 Medium exact 2026,PRK: nominal GDP/c inferred from East Asia & Pacific median level (25 peers),PRK: PPP inferred from filled nominal GDP using East Asia & Pacific median PPP/nominal ratio 2.124 (25 peers),inferred,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
MKD,North Macedonia,MKD,MKD,2003,1.59,2081411,2081411,1,0,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,9383040936,14919035088,7168,3778,12257,3778,12257,7168,kept_vanilla,14919035088,9383040936,MKD: UN WPP 2024 Medium exact 2003,MKD: IMF exact 2003,MKD: IMF exact 2003,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
MKD,North Macedonia,MKD,MKD,2022,1,2080860,1840233,0.8843617542746749,-11.56382457253251,yes — reviewed,"Single-country game territory and UN country/area boundary align. The difference is an updated historical estimate/projection vintage, not a geographic-scope mismatch; accept the UN WPP value for a consistent source vintage.",35912800000,35912800000,17259,7584,24583,7584,24583,17259,kept_vanilla,31759906809,31759906809,MKD: UN WPP 2024 Medium exact 2022,MKD: IMF exact 2022,MKD: IMF exact 2022,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
MKD,North Macedonia,MKD,MKD,2026,0.87,1804063,1804063,1,0,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,46943600000,40840932000,22638,10419,27640,10419,27640,22638,kept_vanilla,40840932000,46943600000,MKD: UN WPP 2024 Medium exact 2026,MKD: IMF exact 2026,MKD: IMF exact 2026,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
NOR,Norway,NOR,NOR,2003,1.59,4564669,4564669,1,0,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,121407602339,193038087719,42290,79834,72233,72233,79834,72233,clamped_to_ppp,329718443100,207370090000,NOR: UN WPP 2024 Medium exact 2003,NOR: IMF exact 2003,NOR: IMF exact 2003,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
NOR,Norway,NOR,NOR,2022,1,5525579,5456801,0.9875527976344198,-1.2447202365580168,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,373006480000,373006480000,67505,113129,102138,102138,113129,102138,clamped_to_ppp,557347395000,557347395000,NOR: UN WPP 2024 Medium exact 2022,NOR: IMF exact 2022,NOR: IMF exact 2022,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
NOR,Norway,NOR,NOR,2026,0.87,5652989,5652989,1,0,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,533799200000,464405304000,82152,92249,100676,92249,100676,92249,clamped_to_nominal,521483414010,599406223000,NOR: UN WPP 2024 Medium exact 2026,NOR: IMF exact 2026,NOR: IMF exact 2026,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
OMN,Oman,OMN,OMN,2003,1.59,2363796,2363796,1,0,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,38152046784,60661754387,25663,16637,43883,16637,43883,25663,kept_vanilla,60661754387,38152046784,OMN: UN WPP 2024 Medium exact 2003,OMN: IMF exact 2003,OMN: IMF exact 2003,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
